"student_session_id","alias","class_token","taller_id","paso_id","verbo","result","client_ts","ts"
"8602a3e2-b182-47f5-a794-1095c3fb8a22","demo-8602a3","DEMO-101","BIO-001","obs","completo_paso","{""raw"":{""answer"":""razon unitaria""},""score"":1,""success"":true,""tipo_paso"":""observacion""}","2025-08-24T22:06:10.451+00:00","2025-08-24T22:06:10.451+00:00"
"8602a3e2-b182-47f5-a794-1095c3fb8a22","demo-8602a3","DEMO-101","BIO-001","bughunt","envio_respuesta","{""raw"":{""fallas_marcadas"":[""f2""]},""tipo_paso"":""caza_errores""}","2025-08-24T22:08:10.451+00:00","2025-08-24T22:08:10.451+00:00"
"8602a3e2-b182-47f5-a794-1095c3fb8a22","demo-8602a3","DEMO-101","BIO-001","decision","completo_paso","{""raw"":{""answer"":""precio razonado""},""score"":1,""success"":true,""tipo_paso"":""pregunta_abierta_validada""}","2025-08-24T22:10:10.451+00:00","2025-08-24T22:10:10.451+00:00"
"8602a3e2-b182-47f5-a794-1095c3fb8a22","demo-8602a3","DEMO-101","BIO-001","fin","taller_completado","{}","2025-08-24T22:11:10.451+00:00","2025-08-24T22:11:10.451+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","0","inicio_taller","{""title"":""Clínica de fatiga: ¿fallan las centrales de energía? (misión)"",""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:28:55.481+00:00","2025-08-24T22:28:55.481+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","0","inicio_taller","{""title"":""Clínica de fatiga: ¿fallan las centrales de energía? (misión)"",""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:28:55.483+00:00","2025-08-24T22:28:55.483+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","0","inicio_taller","{""title"":""Clínica de fatiga: ¿fallan las centrales de energía? (misión)"",""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:29:08.217+00:00","2025-08-24T22:29:08.217+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","0","inicio_taller","{""title"":""Clínica de fatiga: ¿fallan las centrales de energía? (misión)"",""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:29:08.218+00:00","2025-08-24T22:29:08.218+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","1","envio_respuesta","{""raw"":null,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""instruccion""}","2025-08-24T22:29:09.449+00:00","2025-08-24T22:29:09.449+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","1","completo_paso","{""score"":0,""success"":true,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""instruccion"",""pistasUsadas"":0}","2025-08-24T22:29:09.575+00:00","2025-08-24T22:29:09.575+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","envio_respuesta","{""raw"":{""selected"":""op1""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion""}","2025-08-24T22:29:11.859+00:00","2025-08-24T22:29:11.859+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion"",""pistasUsadas"":0}","2025-08-24T22:29:11.983+00:00","2025-08-24T22:29:11.983+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","envio_respuesta","{""raw"":{""selected"":""op2""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion""}","2025-08-24T22:29:14.869+00:00","2025-08-24T22:29:14.869+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion"",""pistasUsadas"":0}","2025-08-24T22:29:14.998+00:00","2025-08-24T22:29:14.998+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","envio_respuesta","{""raw"":{""selected"":""op3""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion""}","2025-08-24T22:29:15.456+00:00","2025-08-24T22:29:15.456+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""prediccion"",""pistasUsadas"":0}","2025-08-24T22:29:15.571+00:00","2025-08-24T22:29:15.571+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","2","solicito_pista","{""used"":1,""costo"":1,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:29:15.726+00:00","2025-08-24T22:29:15.727+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","solicito_pista","{""used"":1,""costo"":1,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29""}","2025-08-24T22:29:18.809+00:00","2025-08-24T22:29:18.809+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:23.203+00:00","2025-08-24T22:29:23.203+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:23.357+00:00","2025-08-24T22:29:23.357+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:26.429+00:00","2025-08-24T22:29:26.429+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:26.588+00:00","2025-08-24T22:29:26.588+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:34.514+00:00","2025-08-24T22:29:34.514+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:34.707+00:00","2025-08-24T22:29:34.707+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:34.819+00:00","2025-08-24T22:29:34.819+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:34.945+00:00","2025-08-24T22:29:34.945+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:34.982+00:00","2025-08-24T22:29:34.982+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:35.133+00:00","2025-08-24T22:29:35.133+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:35.137+00:00","2025-08-24T22:29:35.137+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:35.255+00:00","2025-08-24T22:29:35.255+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:39.628+00:00","2025-08-24T22:29:39.628+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:39.749+00:00","2025-08-24T22:29:39.749+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:39.791+00:00","2025-08-24T22:29:39.791+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:39.944+00:00","2025-08-24T22:29:39.944+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:39.952+00:00","2025-08-24T22:29:39.952+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:40.077+00:00","2025-08-24T22:29:40.077+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:40.114+00:00","2025-08-24T22:29:40.114+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:40.243+00:00","2025-08-24T22:29:40.243+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:40.273+00:00","2025-08-24T22:29:40.273+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:40.422+00:00","2025-08-24T22:29:40.422+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:40.54+00:00","2025-08-24T22:29:40.54+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:40.571+00:00","2025-08-24T22:29:40.571+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:40.587+00:00","2025-08-24T22:29:40.587+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:40.841+00:00","2025-08-24T22:29:40.841+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:44.595+00:00","2025-08-24T22:29:44.595+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:44.719+00:00","2025-08-24T22:29:44.719+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:44.756+00:00","2025-08-24T22:29:44.756+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:44.902+00:00","2025-08-24T22:29:44.902+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:45.502+00:00","2025-08-24T22:29:45.502+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:45.629+00:00","2025-08-24T22:29:45.629+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","envio_respuesta","{""raw"":{""answer"":""sdfsdfsd""},""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion""}","2025-08-24T22:29:45.643+00:00","2025-08-24T22:29:45.643+00:00"
"56e578af-6fcc-4962-8c58-62ba98f35ae0","","DEMO-101","BIO-001","3","completo_paso","{""score"":0,""success"":false,""checksum"":""fdd3c92823e6b09f43e4d6ee858d594a33ff3fc5c8d6ae9b222cab64edfc6b29"",""tipo_paso"":""observacion"",""pistasUsadas"":1,""explicacionLongitud"":8}","2025-08-24T22:29:45.762+00:00","2025-08-24T22:29:45.762+00:00"